,caseid,task,user,start_timestamp,end_timestamp,l1,l2,l3,city1,city2,city3,city4,city5,snap1,snap2,snap3,snap4,snap5
3424,Case41,Lapping,ID0998,2012-02-07 19:30:00,2012-02-07 20:00:00,71,26,9,0,5,21,44,68,16,38,65,71,71
3425,Case41,Round Grinding,ID4385,2012-02-08 14:00:00,2012-02-08 17:07:00,74,28,9,0,5,20,47,71,23,38,68,74,74
3426,Case41,Round Grinding,ID4385,2012-02-08 17:07:00,2012-02-08 20:17:00,75,28,15,1,5,20,48,72,25,40,67,75,75
3427,Case41,Packing,ID4820,2012-02-13 07:00:00,2012-02-13 08:00:00,82,28,2,1,2,12,27,77,18,33,53,76,82
3428,Case41,Final Inspection Q.C.,ID4618,2012-02-13 16:55:00,2012-02-13 21:18:00,84,37,2,1,2,14,28,79,21,40,54,76,84
3429,Case42,Turning & Milling,ID4794,2012-03-12 03:25:00,2012-03-12 06:29:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,Case42,Turning & Milling,ID4794,2012-03-12 06:29:00,2012-03-12 14:00:00,1,0,0,0,0,1,1,1,1,1,1,1,1
3431,Case42,Turning & Milling Q.C.,ID4618,2012-03-12 14:14:00,2012-03-12 14:57:00,8,0,0,1,2,3,5,6,8,8,8,8,8
3432,Case42,Turning & Milling,ID4167,2012-03-12 15:17:00,2012-03-12 23:01:00,14,3,0,3,4,6,10,11,14,14,14,14,14
3433,Case42,Turning & Milling,ID4219,2012-03-13 01:04:00,2012-03-13 02:23:00,22,3,0,4,5,8,13,17,22,22,22,22,22
3434,Case42,Turning & Milling,ID4794,2012-03-13 04:15:00,2012-03-13 14:01:00,23,3,1,3,6,9,14,18,23,23,23,23,23
3435,Case42,Turning & Milling Q.C.,ID4618,2012-03-13 13:53:00,2012-03-13 15:29:00,24,7,2,3,7,10,15,19,24,24,24,24,24
3436,Case42,Turning & Milling,ID4167,2012-03-13 14:23:00,2012-03-13 22:03:00,25,4,0,3,7,10,15,20,25,25,25,25,25
3437,Case42,Turning & Milling Q.C.,ID4618,2012-03-13 15:28:00,2012-03-13 15:29:00,26,7,1,3,8,11,16,21,23,26,26,26,26
3438,Case42,Laser Marking,ID0998,2012-03-13 15:29:00,2012-03-13 15:30:00,26,3,1,3,8,11,16,21,23,26,26,26,26
3439,Case42,Flat Grinding,ID0998,2012-03-13 15:30:00,2012-03-13 16:45:00,26,1,0,3,8,11,16,21,23,26,26,26,26
3440,Case42,Lapping,ID0998,2012-03-13 15:31:00,2012-03-13 16:46:00,26,5,0,3,8,11,16,21,23,26,26,26,26
3441,Case42,Round Grinding,ID4872,2012-03-13 15:32:00,2012-03-13 22:51:00,26,6,1,3,8,11,16,21,23,26,26,26,26
3442,Case42,Flat Grinding,ID0998,2012-03-13 15:32:00,2012-03-13 17:16:00,26,1,0,3,8,11,16,21,23,26,26,26,26
3443,Case42,Laser Marking,ID4355,2012-03-13 16:13:00,2012-03-13 16:42:00,27,3,0,3,8,12,17,22,24,27,27,27,27
3444,Case42,Round Grinding,ID4872,2012-03-13 17:16:00,2012-03-13 22:53:00,27,7,0,3,8,12,17,22,24,27,27,27,27
3445,Case42,Lapping,ID0998,2012-03-13 22:51:00,2012-03-13 22:52:00,31,5,0,3,9,13,18,25,25,31,31,31,31
3446,Case42,Final Inspection Q.C.,ID4618,2012-03-14 18:13:00,2012-03-14 23:56:00,37,10,0,2,12,16,21,29,22,37,37,37,37
3447,Case42,Round Grinding,ID4872,2012-03-14 19:23:00,2012-03-14 22:49:00,38,10,0,2,12,17,22,30,23,38,38,38,38
3448,Case42,Laser Marking,ID4872,2012-03-14 19:42:00,2012-03-14 20:40:00,38,8,0,2,12,17,22,30,23,38,38,38,38
3449,Case42,Turning & Milling Q.C.,ID4618,2012-03-14 19:45:00,2012-03-14 21:00:00,38,10,0,2,12,17,22,30,23,38,38,38,38
3450,Case42,Packing,ID4820,2012-03-15 07:00:00,2012-03-15 08:00:00,41,8,0,1,13,18,23,32,24,41,41,41,41
3451,Case42,Lapping,ID4882,2012-03-15 07:00:00,2012-03-15 08:15:00,41,9,0,1,13,18,23,32,24,41,41,41,41
3452,Case42,Round Grinding,ID4872,2012-03-15 14:06:00,2012-03-15 22:42:00,43,11,0,1,14,20,24,34,25,43,43,43,43
3453,Case42,Flat Grinding,ID0998,2012-03-15 15:26:00,2012-03-15 16:54:00,43,3,0,1,14,20,24,34,25,43,43,43,43
3454,Case42,Lapping,ID0998,2012-03-15 16:54:00,2012-03-15 16:55:00,43,9,0,1,14,20,24,34,23,43,43,43,43
3455,Case42,Round Grinding,ID4872,2012-03-16 13:55:00,2012-03-16 16:19:00,51,11,2,1,18,24,29,41,26,51,51,51,51
3456,Case42,Final Inspection Q.C.,ID4618,2012-03-16 17:14:00,2012-03-16 18:52:00,53,18,0,1,18,25,30,42,25,53,53,53,53
3457,Case42,Round Grinding,ID4618,2012-03-16 18:53:00,2012-03-16 18:55:00,54,11,0,1,18,25,30,42,26,54,54,54,54
3458,Case42,Packing,ID4820,2012-03-18 07:00:00,2012-03-18 08:00:00,54,14,0,0,11,24,30,41,5,49,54,54,54
3459,Case43,Turning & Milling,ID4219,2012-02-16 06:20:00,2012-02-16 07:29:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3460,Case43,Turning & Milling,ID0997,2012-02-16 16:11:00,2012-02-16 20:46:00,18,4,4,1,3,3,4,12,18,18,18,18,18
3461,Case43,Turning & Milling Q.C.,ID4618,2012-02-16 20:20:00,2012-02-16 20:55:00,24,4,3,2,5,6,8,17,24,24,24,24,24
3462,Case43,Turning & Milling,ID0997,2012-02-16 21:21:00,2012-02-16 22:57:00,27,6,2,2,5,8,10,20,27,27,27,27,27
3463,Case43,Turning & Milling,ID4219,2012-02-16 23:27:00,2012-02-17 04:03:00,29,6,1,1,5,8,10,21,29,29,29,29,29
3464,Case43,Turning & Milling Q.C.,ID4618,2012-02-17 15:11:00,2012-02-17 15:22:00,32,6,5,2,7,10,12,24,28,32,32,32,32
3465,Case43,Laser Marking,ID0998,2012-02-19 21:28:00,2012-02-19 21:43:00,41,6,1,1,10,15,18,31,25,41,41,41,41
3466,Case43,Lapping,ID0998,2012-02-20 16:48:00,2012-02-20 17:24:00,48,6,2,1,12,16,20,33,27,48,48,48,48
3467,Case43,Final Inspection Q.C.,ID4618,2012-02-20 18:11:00,2012-02-20 19:11:00,49,23,0,1,12,16,20,33,29,49,49,49,49
3468,Case43,Packing,ID4820,2012-02-21 07:00:00,2012-02-21 08:00:00,52,15,0,1,13,18,21,34,30,52,52,52,52
3469,Case43,Packing,ID4820,2012-02-21 07:00:00,2012-02-21 08:00:00,52,15,2,1,13,18,21,34,30,52,52,52,52
3470,Case44,Turn & Mill. & Screw Assem,ID4132,2012-02-19 23:29:00,2012-02-20 00:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3471,Case44,Turn & Mill. & Screw Assem,ID4641,2012-02-20 03:07:00,2012-02-20 10:15:00,5,0,0,0,1,1,1,2,5,5,5,5,5
3472,Case44,Turn & Mill. & Screw Assem,ID4641,2012-02-20 10:15:00,2012-02-20 13:50:00,14,0,0,0,1,2,3,7,14,14,14,14,14
3473,Case44,Turn & Mill. & Screw Assem,ID4132,2012-02-20 14:07:00,2012-02-20 18:36:00,15,0,0,1,2,3,4,8,15,15,15,15,15
3474,Case44,Turn & Mill. & Screw Assem,ID4132,2012-02-20 20:32:00,2012-02-21 01:00:00,27,0,0,3,6,8,10,16,27,27,27,27,27
3475,Case44,Turn & Mill. & Screw Assem,ID4641,2012-02-21 03:39:00,2012-02-21 13:34:00,30,0,0,3,8,10,12,18,30,30,30,30,30
3476,Case44,Turn & Mill. & Screw Assem,ID4932,2012-02-21 13:46:00,2012-02-22 00:52:00,37,0,0,2,10,12,14,22,34,37,37,37,37
3477,Case44,Turn & Mill. & Screw Assem,ID4641,2012-02-22 04:32:00,2012-02-22 13:34:00,45,0,0,3,13,15,18,27,36,45,45,45,45
3478,Case44,Turn & Mill. & Screw Assem,ID4932,2012-02-22 13:54:00,2012-02-22 22:57:00,46,0,0,1,13,16,19,28,30,46,46,46,46
3479,Case44,Turning & Milling Q.C.,ID4618,2012-02-22 14:17:00,2012-02-22 14:26:00,46,5,0,1,13,16,19,28,28,46,46,46,46
3480,Case44,Turn & Mill. & Screw Assem,ID4641,2012-02-23 03:21:00,2012-02-23 13:41:00,49,0,0,2,12,17,20,29,28,49,49,49,49
3481,Case44,Turn & Mill. & Screw Assem,ID4132,2012-02-26 20:26:00,2012-02-26 22:57:00,60,0,0,0,10,23,25,36,17,42,60,60,60
3482,Case44,Turning & Milling Q.C.,ID4287,2012-02-26 21:00:00,2012-02-26 22:31:00,60,12,0,0,10,23,25,36,17,42,60,60,60
3483,Case44,Turn & Mill. & Screw Assem,ID3846,2012-02-26 22:59:00,2012-02-27 00:21:00,60,0,0,0,10,23,25,36,20,43,60,60,60
3484,Case44,Turn & Mill. & Screw Assem,ID3846,2012-02-27 00:22:00,2012-02-27 06:47:00,62,0,0,0,10,24,26,37,22,45,62,62,62
3485,Case44,Turn & Mill. & Screw Assem,ID4932,2012-02-27 06:48:00,2012-02-27 13:49:00,62,0,0,0,10,24,26,37,22,45,62,62,62
3486,Case44,Turn & Mill. & Screw Assem,ID4132,2012-02-27 14:03:00,2012-02-27 23:00:00,66,0,0,0,9,25,29,40,26,44,66,66,66
3487,Case44,Turning & Milling Q.C.,ID4287,2012-02-27 16:00:00,2012-02-27 17:30:00,66,17,0,0,10,24,29,40,29,44,66,66,66
3488,Case44,Lapping,ID4882,2012-02-28 07:00:00,2012-02-28 08:15:00,70,14,0,0,9,26,33,43,28,45,70,70,70
3489,Case44,Turn & Mill. & Screw Assem,ID4287,2012-02-28 14:10:00,2012-02-28 22:46:00,70,0,0,0,9,26,33,43,23,42,70,70,70
3490,Case44,Laser Marking,ID4882,2012-02-28 21:08:00,2012-02-28 22:23:00,70,12,0,0,9,26,32,43,21,39,70,70,70
3491,Case44,Turn & Mill. & Screw Assem,ID4132,2012-02-28 21:31:00,2012-02-29 00:40:00,70,0,0,0,8,26,32,43,21,38,70,70,70
3492,Case44,Turn & Mill. & Screw Assem,ID4932,2012-02-29 02:56:00,2012-02-29 13:53:00,70,0,0,0,7,26,32,43,21,38,70,70,70
3493,Case44,Packing,ID4820,2012-02-29 07:00:00,2012-02-29 08:00:00,70,35,0,0,6,26,31,43,21,38,70,70,70
3494,Case44,Lapping,ID0420,2012-02-29 08:10:00,2012-02-29 12:16:00,71,14,0,0,6,26,32,44,21,38,71,71,71
3495,Case44,Final Inspection Q.C.,ID4287,2012-02-29 18:26:00,2012-02-29 19:50:00,73,40,0,0,8,28,34,46,26,39,73,73,73
3496,Case44,Laser Marking,ID4882,2012-02-29 18:30:00,2012-02-29 19:45:00,73,14,0,0,8,28,34,46,26,39,73,73,73
3497,Case44,Laser Marking,ID4882,2012-02-29 18:31:00,2012-02-29 19:46:00,73,14,0,0,8,28,34,46,26,39,73,73,73
3498,Case44,Turn & Mill. & Screw Assem,ID4641,2012-02-29 21:02:00,2012-02-29 22:28:00,73,0,0,0,8,28,34,46,25,39,73,73,73
3499,Case44,Turning & Milling Q.C.,ID4287,2012-03-01 14:03:00,2012-03-01 15:40:00,76,23,0,0,8,24,36,48,24,42,74,76,76
3500,Case44,Laser Marking,ID4882,2012-03-04 18:44:00,2012-03-04 19:50:00,82,18,1,0,6,14,38,47,17,40,54,82,82
3501,Case44,Lapping,ID4882,2012-03-06 07:00:00,2012-03-06 08:15:00,86,22,5,1,6,16,37,50,25,37,57,86,86
3502,Case44,Lapping,ID4882,2012-03-07 07:00:00,2012-03-07 08:15:00,92,26,3,1,5,15,31,55,26,40,64,89,92
3503,Case44,Lapping,ID4882,2012-03-07 07:00:00,2012-03-07 08:15:00,92,26,4,1,5,15,31,55,26,40,64,89,92
3504,Case44,Lapping,ID4882,2012-03-07 07:00:00,2012-03-07 08:15:00,92,26,4,1,5,15,31,55,26,40,64,89,92
3505,Case44,Final Inspection Q.C.,ID4287,2012-03-11 22:00:00,2012-03-11 22:55:00,100,55,3,2,6,15,25,61,19,47,54,74,100
3506,Case44,Lapping,ID0998,2012-03-11 22:08:00,2012-03-12 00:38:00,100,36,1,2,6,15,25,61,19,47,54,74,100
3507,Case44,Final Inspection Q.C.,ID4287,2012-03-12 18:20:00,2012-03-12 21:00:00,103,55,2,0,7,14,26,64,21,43,58,76,103
3508,Case44,Packing,ID4820,2012-03-15 07:00:00,2012-03-15 08:00:00,112,59,6,0,7,15,24,71,25,46,70,81,112
3509,Case44,Packing,ID4820,2012-03-16 07:00:00,2012-03-16 08:00:00,118,61,6,0,5,11,26,77,29,54,75,78,118
3510,Case45,Turning & Milling,ID4794,2012-03-20 21:22:00,2012-03-21 03:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3511,Case45,Turning & Milling,ID4529,2012-03-21 03:07:00,2012-03-21 06:19:00,10,2,1,1,4,5,6,8,10,10,10,10,10
3512,Case45,Turning & Milling,ID4529,2012-03-21 06:21:00,2012-03-21 10:23:00,12,5,2,2,5,7,8,10,12,12,12,12,12
3513,Case45,Turning & Milling Q.C.,ID4618,2012-03-21 14:09:00,2012-03-21 17:03:00,21,3,1,4,7,9,10,16,21,21,21,21,21
3514,Case45,Fix,ID0997,2012-03-26 22:21:00,2012-03-26 23:57:00,51,0,0,3,8,24,27,38,26,43,51,51,51
3515,Case45,Turning & Milling Q.C.,ID4618,2012-03-28 14:53:00,2012-03-28 15:31:00,62,23,0,2,9,27,32,45,28,48,62,62,62
3516,Case45,Turning & Milling Q.C.,ID4618,2012-03-28 14:54:00,2012-03-28 16:08:00,62,23,0,2,9,27,32,45,28,48,62,62,62
3517,Case46,Turning & Milling,ID4429,2012-01-29 07:00:00,2012-01-29 08:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3518,Case46,Turning & Milling,ID4529,2012-01-31 16:30:00,2012-01-31 22:57:00,41,12,8,0,15,21,29,41,25,41,41,41,41
3519,Case46,Turning & Milling,ID4429,2012-02-01 00:01:00,2012-02-01 03:06:00,44,13,6,0,16,23,30,44,23,44,44,44,44
3520,Case46,Turning & Milling,ID4794,2012-02-01 03:04:00,2012-02-01 05:40:00,44,13,6,0,16,23,30,44,22,44,44,44,44
3521,Case46,Turning & Milling,ID4794,2012-02-01 05:41:00,2012-02-01 10:21:00,44,13,6,0,16,24,30,44,23,44,44,44,44
3522,Case46,Turning & Milling Q.C.,ID4287,2012-02-01 16:16:00,2012-02-01 18:11:00,46,16,6,0,17,25,31,46,23,46,46,46,46
3523,Case46,Laser Marking,ID0998,2012-02-01 21:50:00,2012-02-01 23:05:00,49,10,7,1,17,26,32,49,26,49,49,49,49
3524,Case46,Lapping,ID0998,2012-02-01 21:50:00,2012-02-01 21:50:00,49,9,3,1,17,26,32,49,26,49,49,49,49
3525,Case46,Final Inspection Q.C.,ID4287,2012-02-01 22:03:00,2012-02-01 22:56:00,49,13,1,1,17,26,32,49,26,49,49,49,49
3526,Case46,Final Inspection Q.C.,ID4287,2012-02-02 13:49:00,2012-02-02 14:01:00,52,13,1,1,19,27,34,52,24,52,52,52,52
3527,Case46,Packing,ID4820,2012-02-03 07:00:00,2012-02-03 08:00:00,55,9,6,1,20,27,36,54,22,55,55,55,55
3528,Case47,Turning & Milling,ID4219,2012-03-05 14:54:00,2012-03-05 20:29:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,Case47,Turning & Milling,ID4219,2012-03-05 20:30:00,2012-03-05 21:42:00,12,3,1,3,6,7,8,9,12,12,12,12,12
3530,Case47,Turning & Milling Q.C.,ID4618,2012-03-05 21:30:00,2012-03-05 21:50:00,12,4,2,2,6,7,8,9,12,12,12,12,12
3531,Case47,Turning & Milling,ID4219,2012-03-05 21:42:00,2012-03-05 23:44:00,12,3,1,2,6,7,8,9,12,12,12,12,12
3532,Case47,Turning & Milling,ID4219,2012-03-06 06:00:00,2012-03-06 06:59:00,19,5,2,2,6,9,12,14,19,19,19,19,19
3533,Case47,Turning & Milling,ID4219,2012-03-06 06:59:00,2012-03-06 08:00:00,20,5,2,2,6,9,12,14,20,20,20,20,20
3534,Case47,Turning & Milling Q.C.,ID4618,2012-03-07 13:54:00,2012-03-07 14:12:00,35,13,5,1,11,17,22,25,27,35,35,35,35
3535,Case47,Laser Marking,ID4882,2012-03-15 21:00:00,2012-03-15 21:03:00,74,30,10,3,8,30,42,58,25,53,73,74,74
3536,Case47,Flat Grinding,ID0998,2012-03-16 18:40:00,2012-03-16 19:26:00,76,10,5,1,10,30,46,59,26,54,74,76,76
3537,Case47,Lapping,ID0998,2012-03-16 19:26:00,2012-03-16 20:41:00,76,31,4,1,10,30,46,59,26,54,74,76,76
3538,Case47,Round Grinding,ID4355,2012-03-21 10:00:00,2012-03-21 12:00:00,89,22,5,0,7,17,41,71,30,49,75,89,89
3539,Case47,Final Inspection Q.C.,ID4618,2012-03-21 17:16:00,2012-03-21 23:26:00,90,43,1,3,7,17,42,72,28,49,73,89,90
3540,Case47,Packing,ID4820,2012-03-22 07:00:00,2012-03-22 08:00:00,91,40,3,1,7,17,37,73,30,51,74,90,91
3541,Case48,Turning & Milling,ID4167,2012-01-31 15:27:00,2012-01-31 23:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3542,Case48,Turning & Milling,ID4932,2012-02-01 02:48:00,2012-02-01 06:55:00,14,4,3,4,7,9,11,14,14,14,14,14,14
3543,Case48,Turning & Milling,ID4932,2012-02-01 06:56:00,2012-02-01 13:43:00,16,4,2,4,8,10,12,16,16,16,16,16,16
3544,Case48,Turning & Milling Q.C.,ID4287,2012-02-01 14:00:00,2012-02-01 15:40:00,20,6,1,4,10,13,14,20,20,20,20,20,20
3545,Case48,Turning & Milling,ID4167,2012-02-01 16:00:00,2012-02-01 18:28:00,23,7,1,4,12,15,19,23,23,23,23,23,23
3546,Case48,Turning & Milling Q.C.,ID4287,2012-02-01 20:50:00,2012-02-01 21:33:00,28,8,2,3,14,17,22,28,25,28,28,28,28
3547,Case48,Laser Marking,ID0998,2012-02-01 21:56:00,2012-02-01 22:24:00,28,5,4,3,14,17,22,28,26,28,28,28,28
3548,Case48,Lapping,ID0998,2012-02-01 22:24:00,2012-02-02 00:07:00,28,6,2,3,14,17,21,28,24,28,28,28,28
3549,Case48,Round Grinding,ID4528,2012-02-02 01:18:00,2012-02-02 06:34:00,28,6,0,3,14,17,22,28,23,28,28,28,28
3550,Case48,Round Grinding,ID4872,2012-02-02 14:24:00,2012-02-02 21:33:00,32,8,2,2,16,19,23,31,23,32,32,32,32
3551,Case48,Round Grinding,ID4528,2012-02-03 02:02:00,2012-02-03 06:53:00,35,8,6,2,17,19,26,34,21,35,35,35,35
3552,Case48,Round Grinding,ID4872,2012-02-03 13:47:00,2012-02-03 18:54:00,36,9,6,1,18,20,23,35,22,36,36,36,36
3553,Case48,Round Grinding,ID4355,2012-02-03 16:51:00,2012-02-03 19:55:00,37,9,7,1,18,20,24,36,17,37,37,37,37
3554,Case48,Round Grinding,ID4385,2012-02-05 16:09:00,2012-02-05 17:15:00,38,9,7,2,15,21,24,34,12,38,38,38,38
3555,Case48,Round Grinding,ID4385,2012-02-05 16:11:00,2012-02-05 19:15:00,38,9,7,2,15,21,24,34,12,38,38,38,38
3556,Case48,Round Grinding,ID4872,2012-02-05 17:17:00,2012-02-06 00:12:00,38,10,7,2,15,21,24,34,14,37,38,38,38
3557,Case48,Round Grinding,ID4528,2012-02-05 21:04:00,2012-02-06 00:48:00,38,10,7,2,14,21,23,35,16,37,38,38,38
3558,Case48,Round Grinding,ID4872,2012-02-05 23:00:00,2012-02-06 00:48:00,38,10,7,2,13,21,23,35,16,35,38,38,38
3559,Case48,Round Grinding,ID4385,2012-02-06 00:13:00,2012-02-06 00:55:00,38,10,8,2,12,21,23,35,16,35,38,38,38
3560,Case48,Round Grinding,ID4355,2012-02-06 00:48:00,2012-02-06 06:42:00,38,10,8,2,12,21,23,35,16,35,38,38,38
3561,Case48,Round Grinding,ID4872,2012-02-06 03:04:00,2012-02-06 06:44:00,38,10,8,2,10,21,23,35,16,35,38,38,38
3562,Case48,Round Grinding,ID4528,2012-02-06 13:59:00,2012-02-06 22:47:00,40,11,9,2,10,22,23,37,20,34,40,40,40
3563,Case48,Round Grinding,ID4872,2012-02-06 17:06:00,2012-02-06 23:46:00,42,12,9,3,11,24,26,39,23,33,42,42,42
3564,Case48,Packing,ID4491,2012-02-07 07:00:00,2012-02-07 08:00:00,47,11,0,2,11,28,31,44,26,37,47,47,47
3565,Case48,Final Inspection Q.C.,ID4493,2012-02-07 13:47:00,2012-02-07 18:47:00,47,15,0,1,11,28,31,44,24,37,47,47,47
3566,Case48,Round Grinding,ID4528,2012-02-07 14:08:00,2012-02-07 20:37:00,48,12,0,1,11,29,32,45,22,37,48,48,48
3567,Case48,Packing,ID4820,2012-02-13 07:00:00,2012-02-13 08:00:00,62,17,0,2,5,20,37,53,18,34,53,62,62
3568,Case48,Final Inspection Q.C.,ID4493,2012-02-13 13:53:00,2012-02-13 16:27:00,64,24,1,2,5,20,38,55,20,36,52,64,64
3569,Case48,Grinding Rework,ID4528,2012-03-07 14:15:00,2012-03-07 17:30:00,128,15,3,0,3,5,10,69,27,42,66,84,122
3570,Case48,Packing,ID4820,2012-03-08 07:00:00,2012-03-08 08:00:00,130,78,3,0,3,5,10,67,27,47,68,85,123
3571,Case48,Final Inspection Q.C.,ID4493,2012-03-08 19:27:00,2012-03-08 20:42:00,131,87,4,0,3,5,7,66,27,50,65,80,123
3572,Case49,Turning & Milling,ID0997,2012-03-01 14:19:00,2012-03-01 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3573,Case49,Turning & Milling Q.C.,ID4163,2012-03-01 22:05:00,2012-03-01 23:10:00,10,4,3,1,4,4,6,6,10,10,10,10,10
3574,Case49,Turning & Milling,ID0997,2012-03-02 15:32:00,2012-03-02 18:35:00,13,3,1,2,6,7,9,9,13,13,13,13,13
3575,Case49,Turning & Milling,ID0937,2012-03-04 07:00:00,2012-03-04 08:15:00,14,4,1,2,5,8,9,10,5,14,14,14,14
3576,Case49,Turning & Milling Q.C.,ID4618,2012-03-04 16:46:00,2012-03-04 18:37:00,19,7,5,2,6,11,13,15,12,19,19,19,19
3577,Case49,Flat Grinding,ID4872,2012-03-09 05:55:00,2012-03-09 06:35:00,53,3,0,2,11,27,34,39,29,51,53,53,53
3578,Case49,Turning & Milling Q.C.,ID4618,2012-03-09 18:00:00,2012-03-09 19:57:00,53,24,1,2,10,27,34,40,24,51,53,53,53
3579,Case49,Laser Marking,ID0998,2012-03-15 18:58:00,2012-03-15 19:23:00,76,31,1,0,8,16,48,60,26,52,73,76,76
3580,Case49,Lapping,ID0998,2012-03-15 21:31:00,2012-03-15 22:46:00,76,30,8,0,8,17,47,60,27,53,73,76,76
3581,Case49,Packing,ID4820,2012-03-16 07:00:00,2012-03-16 08:00:00,78,24,0,1,7,17,49,62,29,54,75,78,78
3582,Case49,Final Inspection Q.C.,ID4618,2012-03-16 15:00:00,2012-03-16 15:33:00,78,30,0,1,7,16,45,62,24,54,74,78,78
3583,Case5,Turning & Milling,ID0997,2012-03-30 14:17:00,2012-03-30 19:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,Case5,Turning & Milling,ID0997,2012-03-30 19:14:00,2012-03-30 19:43:00,15,2,1,3,4,6,8,10,15,15,15,15,15
3585,Case50,Turning & Milling,ID0997,2012-03-02 18:35:00,2012-03-02 18:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,Case50,Turning & Milling,ID0997,2012-03-02 18:36:00,2012-03-02 19:29:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,Case50,Turning & Milling,ID0997,2012-03-05 03:20:00,2012-03-05 09:08:00,19,7,4,0,7,8,11,13,19,19,19,19,19
3588,Case50,Turning & Milling,ID0997,2012-03-05 09:09:00,2012-03-05 11:35:00,21,8,4,0,8,9,12,14,21,21,21,21,21
3589,Case50,Turning & Milling Q.C.,ID4618,2012-03-05 15:21:00,2012-03-05 18:09:00,23,11,8,0,9,10,13,16,20,23,23,23,23
3590,Case50,Laser Marking,ID0998,2012-03-16 16:24:00,2012-03-16 17:39:00,76,33,11,0,8,19,48,60,25,52,73,76,76
3591,Case50,Lapping,ID0998,2012-03-16 16:24:00,2012-03-16 16:24:00,76,31,9,0,8,19,48,60,25,52,73,76,76
3592,Case50,Packing,ID4820,2012-03-19 07:00:00,2012-03-19 08:00:00,80,30,1,0,3,15,37,63,21,52,68,80,80
3593,Case50,Final Inspection Q.C.,ID4618,2012-03-19 14:34:00,2012-03-19 16:56:00,82,34,1,0,4,16,33,65,24,52,69,82,82
3594,Case52,Turning & Milling,ID0997,2012-02-09 12:09:00,2012-02-09 13:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,Case52,Turning & Milling,ID4219,2012-02-21 20:28:00,2012-02-21 22:38:00,77,21,19,1,5,19,41,61,34,54,73,77,77
3596,Case52,Turning & Milling,ID4219,2012-02-21 22:39:00,2012-02-22 00:11:00,78,22,16,1,5,18,42,62,35,55,74,78,78
3597,Case52,Turning & Milling,ID4219,2012-02-22 00:11:00,2012-02-22 00:58:00,78,22,16,1,4,18,42,62,36,56,74,78,78
3598,Case52,Turning & Milling,ID4219,2012-02-22 13:52:00,2012-02-22 16:19:00,79,22,18,1,4,15,39,62,30,52,75,79,79
3599,Case52,Turning & Milling,ID4219,2012-02-22 16:20:00,2012-02-22 16:42:00,80,23,19,1,4,15,40,64,27,52,76,80,80
3600,Case52,Turning & Milling,ID4219,2012-02-22 16:42:00,2012-02-23 01:02:00,80,23,19,1,4,15,40,64,27,52,76,80,80
3601,Case52,Turning & Milling,ID4219,2012-02-23 13:49:00,2012-02-23 17:43:00,82,23,20,0,4,13,41,65,27,54,78,82,82
3602,Case52,Turning & Milling Q.C.,ID4618,2012-02-24 17:31:00,2012-02-24 18:46:00,87,29,19,1,3,10,42,69,19,57,75,86,87
3603,Case52,Flat Grinding,ID4882,2012-02-24 17:33:00,2012-02-24 19:08:00,87,9,1,1,3,10,42,69,19,57,75,86,87
3604,Case52,Laser Marking,ID4882,2012-02-26 13:51:00,2012-02-26 13:52:00,88,21,1,0,2,7,29,67,8,43,70,84,88
3605,Case52,Laser Marking,ID4882,2012-02-26 17:41:00,2012-02-26 18:21:00,89,22,0,0,2,7,29,69,13,41,70,85,89
3606,Case52,Final Inspection Q.C.,ID4618,2012-02-26 22:53:00,2012-02-27 01:01:00,90,55,0,0,2,7,30,70,20,43,69,86,90
3607,Case52,Final Inspection Q.C.,ID4618,2012-02-27 21:14:00,2012-02-27 21:15:00,95,61,3,0,4,8,28,72,29,45,71,92,95
3608,Case52,Packing,ID4820,2012-02-28 07:00:00,2012-02-28 08:00:00,97,51,15,0,4,8,27,72,28,45,73,94,97
3609,Case52,Packing,ID4820,2012-02-29 07:00:00,2012-02-29 08:00:00,97,55,6,0,1,6,21,68,21,38,73,90,97
3610,Case53,Turning & Milling,ID0997,2012-03-14 20:50:00,2012-03-14 22:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,Case53,Turning & Milling,ID4219,2012-03-14 23:24:00,2012-03-15 00:32:00,5,2,2,1,2,3,3,5,5,5,5,5,5
3612,Case53,Turning & Milling,ID4219,2012-03-15 00:33:00,2012-03-15 01:52:00,6,2,1,1,2,3,3,5,6,6,6,6,6
3613,Case53,Turning & Milling,ID4219,2012-03-15 01:53:00,2012-03-15 03:53:00,7,3,1,1,2,3,3,5,7,7,7,7,7
3614,Case53,Turning & Milling,ID4219,2012-03-15 03:54:00,2012-03-15 05:39:00,9,4,2,1,2,4,4,6,9,9,9,9,9
